,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
30033,870,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Turn Left
            ",Basically Ready Player One in real life except Mark won't be handing out keys that lead to his fortune when he kicks the metaverse bucket,"
    385
  ",10 months ago,1,0,4200000,385
29565,402,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Hubba Bubba
            ",This also means that Meta will be able to monitor every single move and word you say/hear/do. There will be zero privacy just like there is none on FB.,"
    385
  ",9 months ago,9,0,4200000,385
31127,1964,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              the_reverie_waits
            ","I don't think this would ever take off, tbh. People crave real experiences, like eating, or feeling the rush of being on a rollercoaster, human touch, smells of a cafe. This could never be replicated in a way that would be satisfying.","
    385
  ",10 months ago,1,0,4200000,385
29721,558,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Jeet Shah
            ","""I created the OASIS because I never felt at home in the real world. I didn't know how to connect with the people there. I was afraid, for all of my life, right up until I knew it was ending. That was when I realized, as terrifying and painful as reality can be, it's also the only place where you can find true happiness. Because reality is real""

Ernest Cline, Ready Player One

""I'm not crazy about reality, but it's still the only place to get a decent meal."" Groucho Marx, Ready Player One","
    384
  ",10 months ago (edited),1,0,4200000,384
24338,84,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Scott Gust
            ","its hilarious to even hear about the ""metaverse"" people dont want it at all...the world is already physically disconnected enough and people are realizing it","
    381
  ",7 months ago,7,0,7500000,381
27431,571,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Marcus White
            ","EE: ""Innovation today is basically major companies finding innovative ways for you to waste time on ad sponsored content. Yes, I know the irony that I'm part of the problem but, here you go, have an ad...""

*Udemy advert plays
*Skips ad

EE: ""What a good little consumer you are.""

","
    379
  ",10 months ago (edited),1,0,10000000,379
34823,85,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              amanda mitchell
            ","There is a series of books by an author called ""TAD WILLIAMS "" called ""OTHERWORLD"". They were written years ago and are exactly about living in a virtual reality owned by the wealthiest people in the world. So reminds me of Metaverse.","
    371
  ",5 months ago,5,0,526000,371
21995,150,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              MultiPurplemist
            ",Facebook is like a drug to a lot of people...  my mum and Dad who are in their 60s can't even visit my house without looking on there phones. I can't stand Facebook or even Instagram knowing how mental health is declining due to people feeling they need to constantly show this perfect side of themselves.,"
    370
  ",10 months ago,1,0,5800000,370
30535,1372,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              PuzzLEGO
            ",Now try and imagine advertising in the metaverse,"
    369
  ",10 months ago,1,0,4200000,369
24477,223,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Generalfeldmarschall Polycrase
            ","""The ability to interact with millions of people all in a virtual world""

Me who already learned what happened last time we do that: Laughs in VR Chat chaos","
    368
  ",7 months ago,7,0,7500000,368
27215,355,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              GrayFoxHound9
            ","I feel like if societal collapse happens, it would be more due to the opposition to meaningful change rather than directly due to the 5 variables tracked (though, they are both heavily influenced by and heavily influence this)

Germany was fine with closing down their nuclear power plants in the mid of global warming crisis. People often chose one much more damaging thing over the other much more efficient one due to being ill-informed, biased or intentionally miss-informed by interested or ill-informed parties","
    364
  ",10 months ago,1,0,10000000,364
29373,210,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              I make content(Abu Hamdan Everything)
            ",This man is the most professional rickroller on YouTube I've ever seen.,"
    364
  ",10 months ago,1,0,4200000,364
26883,23,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Rubixninja314
            ","Strangely enough, your analogy with older computers and modern kettles is equivalent to comparing older civilizations' palaces to modern apartments. As an example, there was someone who modified a pregnancy test to run the 1993 video game ""DOOM"" (this particular video game has a history of being played in bizarre ways). To say that modern kettles are more computationally powerful than computers from the 70's isn't hyperbole, it's how far computers have advanced.","
    363
  ",3 months ago,3,0,10000000,363
29505,342,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Veenu Sobti
            ",We are officially heading into Ready Player One universe.,"
    362
  ",10 months ago,1,0,4200000,362
27101,241,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Christian Libertarian
            ","I read “Limits to Growth” back in the 1970’s. It had a couple of assumptions that didn’t play out. The primary one was that it assumed that the world would come to the level of prosperity that the US enjoyed in 1970, and that the resources to achieve that level remained constant. The amount of resources required to achieve 1970’s prosperity has dropped dramatically. We use less of everything to achieve higher living standards. On the third hand, that only pushes the dates into to future a few years.","
    360
  ",10 months ago,1,0,10000000,360
34787,49,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              A Guy
            ",The older I get the more I am comfortable with nature's course. Having a bot that acts like a dead person is just creepy. The whole point of grieving and letting someone go is defeated here.,"
    359
  ",5 months ago,5,0,526000,359
27029,169,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Theophilus Jedediah
            ",What is the more frightening idea than the our civilization coming to and end is the fact that there are many in government working actively towards this goal.,"
    358
  ",10 months ago,1,0,10000000,358
32113,348,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Prabhat Racherla
            ","As a developer I can understand the excitement you might feel when you want to build something like this or are a part of such big futuristic project, but, but, 100 times but. There is a line you shouldn't cross. There is literally nothing good that will come out of this technology. Stupid FB and Microsoft.","
    357
  ",10 months ago,1,0,4600000,357
27167,307,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              EASIEST EEVEE
            ","I actually want a prime minister that is trained in economics and in using technology, and isn't a professional politician that has no idea what he's doing. Looking at you Scott Morrison.","
    357
  ",10 months ago,1,0,10000000,357
27119,259,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Kevin Luo
            ","The current state of the world is concerning, but hey, economic forecasting is like driving a car blindfolded and getting instruction from a person looking out the rear window.","
    356
  ",10 months ago,1,0,10000000,356
29733,570,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Malcolm Aaron
            ",I'm convinced that Zucc is a robot and the metaverse is his plan for world domination,"
    355
  ",10 months ago,1,0,4200000,355
29173,10,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Notbloody Likely
            ","When COVID happened I loved the peace, the empty streets, the wild life coming out and living happily, the clean air. If you guys want to retreat into a pretend world, more power to you. I'll take care of the real world in your absence.","
    355
  ",8 months ago,8,0,4200000,355
29667,504,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Kasper Wilkins
            ","This is destined to end poorly, i genuinely envy those who die before it becomes the new norm.","
    350
  ",10 months ago,1,0,4200000,350
27011,151,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Edward Cardinal
            ","One remark I have about efficiency and why it can't solve our problems (with the way we conceive of it now) is that it will inevitably plateau into a logistic curve just like we're starting to see with Moore's Law. Even at maximum efficiency, our growth is unsustainable. In order to hit the goals we need to reach to avoid collapse, we don't need efficient growth. We need efficient de-growth.

Careful deconstruction in advance of collapse and safe replacement with more robust, comprehensive, and sustainable systems is already necessary for things like civil planning. Planned demolition and restructuring is expected. Building collapse is not. We do it every day on the small scale, it is achievable on a large one if we pull apart the processes and compare them, then apply ourselves to the problem.

I think we can do this, but we need to listen to the engineers saying uncomfortable things about the flashing red lights and how to fix them rather than  hoping the engine won't overheat.
(Edit, forgot to mention logistic curves)
(More edit, the effect has a name; the Efficiency Paradox)","
    350
  ",10 months ago (edited),1,0,10000000,350
